Date,Hour,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
5/24/2024,0:00:00,1,8.88,5.43,10.07,3.62,-1.45,5.86,-4.04,-8.15,9.89,-5.46,-7.89,3.8,343.34,27.21,352.33,-38.12,-55.58,30.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/24/2024,6:00:00,1,8.49,4.39,9.95,2.93,-4.05,4.84,-7.33,-8.85,8.57,-1.24,-6.37,4.33,286.47,95.31,308.65,-8.42,-55.38,31.92,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/24/2024,12:00:00,1,6.87,2.8,7.66,-3.67,-5.38,1.12,5.16,-5.11,6.43,-0.3,-4.13,3.13,132.91,97.77,285.34,-2.85,-49.49,31.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/24/2024,18:00:00,1,7.53,6.92,10.03,-3.24,-5.81,-0.23,5.2,-9.25,7.4,2.74,-2.56,8.41,145.7,98.75,268.22,22.15,-16.86,62.46,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/25/2024,0:00:00,1,8.15,7.19,9.19,-3.28,-6.78,1.86,-7.25,-9.08,2.91,0.25,-3.34,5.39,241.16,152.48,282.75,1.64,-24.9,49.51,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/25/2024,6:00:00,1,6.95,6.07,8.39,-4.96,-6.35,2.14,-3.15,-6.83,6.15,2.86,-2.87,5.26,205.73,119.85,287.62,24.82,-21.48,45.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/25/2024,12:00:00,1,6.27,5.31,7.65,-5.1,-6.96,-0.36,1.26,-4.13,6,-0.52,-5.92,3.24,166.37,98.11,236.92,-4.88,-73.23,29.56,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/25/2024,18:00:00,1,6.01,5.11,6.43,-5.4,-6.31,-1.7,-0.41,-2.66,5.53,-0.07,-5.41,3.6,176.16,111.77,234.18,-0.59,-63.34,36.23,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/26/2024,0:00:00,1,5.7,4.05,6.09,-4.54,-5.88,2.86,-0.24,-5.33,4.24,-0.63,-4.36,2.85,190.37,82.47,311.74,-6.2,-55.68,33.41,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/26/2024,6:00:00,1,5.54,4.02,6.18,-3.79,-5.6,3.55,0.19,-4.9,3.51,0.12,-5.83,5.71,167.62,0.97,356.43,1.25,-84.79,77.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/26/2024,12:00:00,1,6.02,4.68,6.46,-3.16,-6.13,1.3,-0.36,-5.26,4.64,-1.47,-6.11,5.04,183.71,8.83,356.1,-15.22,-86.96,54.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/26/2024,18:00:00,1,7.29,5.28,7.97,-6.29,-7.69,-0.62,1.35,-2.96,4.57,2.08,-5.65,4.68,165.95,99.71,205.45,17.5,-70.7,40.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/27/2024,0:00:00,1,7.28,5.48,8.01,-6.77,-7.94,-4.17,0.16,-3.47,3.44,1.39,-1.09,5.38,179.35,151.58,216.54,10.76,-8.36,46.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/27/2024,6:00:00,1,7.2,3.91,10.07,-5.59,-8.32,1.65,3.54,-1.4,7.28,-1.08,-6.83,2.7,145.09,61.93,189.02,-11.51,-47.68,20.24,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/27/2024,12:00:00,1,6.05,4.26,7.12,-4.62,-5.83,-2.69,2.94,-0.38,4.28,2.33,-2.38,3.98,150.31,125.45,186.39,22.89,-30.75,47.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/27/2024,18:00:00,1,5.07,3.3,5.72,1.94,-2.1,4.42,-3.57,-5.27,-1.38,-1.69,-3.97,4.83,297.45,232.99,334.31,-24.69,-50.51,63.67,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/28/2024,0:00:00,1,5.28,2.97,5.98,3.7,-0.81,4.93,-0.49,-3.26,2.72,2.93,-4.79,5.41,354.91,0.34,359.38,34.99,-68.68,76.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/28/2024,6:00:00,1,4.28,3.24,5.29,-1.83,-4.08,0.44,1.45,-2.34,3.57,3.03,1.02,4.7,144.02,81.56,216.24,45.13,14.83,82.62,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/28/2024,12:00:00,1,5.51,5,6.67,-2.95,-3.91,-1.04,1.46,-0.44,2.24,4.33,3.45,5.96,156.09,136.58,201.75,52.31,41.42,77.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/28/2024,18:00:00,1,6.79,5.97,7.34,-2.1,-3.87,0.75,2.02,-0.42,4.26,5.91,4.89,6.95,136.55,79.41,186.32,63.5,48.47,82.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/29/2024,0:00:00,1,6.08,5.38,8.27,-0.12,-6.28,4.81,4.06,-5.62,5.97,4.47,0.51,5.86,94.61,40.35,230.24,44.05,4.21,66.02,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/29/2024,6:00:00,1,9.33,7.48,10.19,0.36,-2.53,4.16,6.18,2.83,8.99,6.43,3.02,8.79,84.53,50.12,121.67,44.72,20.58,68.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/29/2024,12:00:00,1,10.4,9.47,11.14,0.84,-0.73,4.98,9.49,6.44,10.61,2.74,-5.88,7.7,81.02,55.98,94.13,15.76,-34.58,48.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/29/2024,18:00:00,1,9.69,7.63,10.61,3.81,-1.99,5.46,7.84,1.28,9.29,-2.12,-4.62,8.17,76.79,53.18,136.77,-12.27,-26.39,77.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/30/2024,0:00:00,1,7.61,6.79,8.84,-0.33,-2.07,2.13,6.66,4.69,7.97,3.65,-3.05,5.88,91.93,73,112.37,27.8,-22.61,47.91,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/30/2024,6:00:00,1,6.92,2.17,7.53,0.01,-2.56,3.99,5.21,-2.36,7.32,0.03,-5.66,5.06,95.14,26.77,331.45,0.2,-86.58,70.07,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/30/2024,12:00:00,1,7.43,4.35,8.83,-1.63,-4.05,1.42,4.31,0.3,8.3,-5.34,-7.74,0.46,110.17,61.45,172.84,-48.25,-78.65,3.17,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/30/2024,18:00:00,1,6.67,2.72,8.09,-2.04,-4.27,0.95,-2.22,-6.23,4.13,-4.04,-7.36,0.51,212.88,123.46,285.19,-47.92,-70.19,8.34,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/31/2024,0:00:00,1,7.19,2.57,9.25,-2.37,-5.09,1.5,1.9,-6.64,8.67,-5.31,-7.29,0,166.77,85.37,283.61,-50.04,-71.28,0.01,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/31/2024,6:00:00,1,5.31,1.85,6.56,1.9,-1.52,3.43,-4.05,-5.77,-0.09,-2.24,-4.54,-0.13,290.8,52,348.2,-27.75,-65.48,-2.09,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/31/2024,12:00:00,1,5.29,4.78,6.21,1.84,0.23,3.16,-4.06,-5.45,-2.09,-2.78,-4.64,1.16,294.93,276.17,313.89,-30.68,-63.59,13.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
5/31/2024,18:00:00,1,4.27,3.57,5.05,1.52,-2.67,3.57,-2.81,-4.54,-1.01,-2.33,-4.29,1.39,292.76,209.06,340.11,-33.7,-66.86,20.32,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/1/2024,0:00:00,1,4.08,3.75,4.46,0.86,-1.14,2.48,-3.59,-4.23,-0.36,-1.19,-3.96,1.83,282.61,209.35,324.79,-17.18,-81.1,24.11,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/1/2024,6:00:00,1,4.16,3.82,4.64,0.93,-3.68,3.75,-2.77,-4.08,-1.55,-0.64,-2.02,2.22,267.54,212.72,337.59,-8.79,-29.92,32.25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/1/2024,12:00:00,1,3.71,1.83,4.33,0.22,-3.3,2.53,-2.27,-3.96,0.36,1.38,-2.41,3.35,278.6,14.45,353.78,27.9,-46.46,52.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/1/2024,18:00:00,1,3.82,2.58,4.2,3.03,-0.04,3.43,-0.46,-2.37,1.36,1.89,-0.72,3.58,344.08,0.36,359.73,31.63,-11.22,62.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/2/2024,0:00:00,1,3.69,2.34,4.1,2.67,-0.06,3.8,-0.1,-1.91,2.09,2.05,-0.1,3.16,355.62,2.62,359.13,36.8,-1.55,68.29,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/2/2024,6:00:00,1,3.65,3.13,4.16,2.41,-1.94,3.7,-0.97,-3.72,3.14,-0.42,-3.24,2.57,351.14,4.04,357.68,-6.83,-66.53,41.02,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/2/2024,12:00:00,1,5.06,2.18,5.67,3.35,-5.12,4.87,-1.46,-4.45,2.93,-0.75,-2.83,1.93,315.35,4.4,356.41,-9.02,-31.69,27.32,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/2/2024,18:00:00,1,5.11,4.43,5.95,2.6,-3.41,5.1,-3.91,-5.21,-0.65,0.48,-4.6,2.71,290.13,210.56,348.44,5.24,-58.88,29.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/3/2024,0:00:00,1,4.19,1.97,5,-1.21,-2.59,1.94,-2.25,-4.59,2.35,-2.58,-4.28,3.55,247.26,83.63,324.82,-42.84,-63.37,71.01,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/3/2024,6:00:00,1,5.13,4.26,6.78,-3.89,-5.38,-0.6,-0.98,-5.07,4.24,-2.21,-4.42,0.05,187.77,119.1,263.23,-24.25,-58.18,0.58,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/3/2024,12:00:00,1,5.57,2.36,7.53,-3.17,-5.52,1.73,-1.07,-3.59,7.3,-1.65,-3.8,3.18,169.27,65.52,235.18,-19.02,-56.15,35.76,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/3/2024,18:00:00,1,8.14,3.27,18.14,-1.1,-7.46,4.93,3.6,-4,11.93,3.08,-6.41,18.03,102.71,8.87,343.43,24.22,-58.46,87.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/4/2024,0:00:00,1,10.06,8.82,13.23,-2.44,-7.87,9.74,7.26,-2.66,10.46,1.75,-8.46,13.14,105.71,2.87,356.27,9.55,-62.85,84.11,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/4/2024,6:00:00,1,6.95,5,9.39,-3.61,-5.45,2.81,4.6,-4.6,8.64,-0.85,-6.54,6.17,133.66,68.86,248.8,-7.24,-55.03,64.65,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/4/2024,12:00:00,1,5.23,4.88,5.99,-4.74,-5.34,-3.11,-0.34,-2.66,3.31,1.61,-0.56,4.1,181.93,141.85,219.18,17.75,-6.06,48.66,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/4/2024,18:00:00,1,4.74,4.36,5.13,-3.66,-4.9,0.23,2.29,0.27,4.42,1.66,-0.38,3.99,138.27,85.63,176.78,20.32,-4.53,56.65,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/5/2024,0:00:00,1,4.44,3.24,6.2,-0.87,-4.65,5.02,2.68,-1.05,4.67,0.56,-4.19,2.52,103.96,2.8,355.26,7,-60.44,37.35,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/5/2024,6:00:00,1,6.33,2.04,7.16,-1.85,-6.18,1.58,5.09,-3.34,6.66,1.24,-3.06,4.5,117.74,79.86,302.7,12.97,-42.82,77.49,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/5/2024,12:00:00,1,5.65,2.15,6.29,1.54,-2.26,3.03,-4.03,-6.12,1.31,-2.57,-4.74,1.71,295.09,8.96,339.58,-30.85,-58.42,27.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/5/2024,18:00:00,1,5.81,2.52,6.99,1.9,-1.77,4.29,-4.38,-6.44,1.19,1.22,-3.76,5.68,290.36,102.01,322,11.55,-48.36,80.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/6/2024,0:00:00,1,5.95,5.3,6.41,4.16,0.81,4.73,-2.88,-5.44,0.35,-2.98,-4.63,1.97,321.43,4.59,354.83,-30.07,-50.91,20.41,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/6/2024,6:00:00,1,5.86,5.37,7.34,4.99,1.7,5.98,-2.3,-4.84,3.74,-0.71,-4.79,3.16,344.06,0.98,357.04,-7.27,-53.98,27.28,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/6/2024,12:00:00,1,6.43,5.26,7.55,5.9,4.81,6.83,-0.9,-3.4,2.32,1.45,-0.88,3.62,351.79,0.44,359.58,13.46,-9.1,32.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/6/2024,18:00:00,1,6.43,5.39,7.11,6.05,4.95,6.66,-1.2,-2.87,0.91,0.36,-2.32,3.17,350.44,0.36,359.59,3.55,-21.32,26.77,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/7/2024,0:00:00,1,5.99,4.36,6.85,4.28,-4.37,6.17,0.36,-2.78,3.97,-3.21,-4.73,0.95,37.72,0.39,359.19,-33.8,-60.6,9.29,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/7/2024,6:00:00,1,5.96,3.59,11.49,2.64,-3.86,9.69,-0.3,-6.86,5,-4.53,-9.76,7.73,349.98,1.73,356.64,-48.97,-76.03,48.28,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/7/2024,12:00:00,1,7.38,2.17,14.64,0.41,-5.78,4.98,2.66,-6.46,10.71,-0.7,-13.48,7.71,94.68,9.99,341.95,-10.04,-79.69,76.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/7/2024,18:00:00,1,6.43,1.7,9.14,-2.51,-4.64,4.54,-1.81,-6.09,3.9,0.64,-6.74,8.43,228.82,8.95,354.14,8.49,-72.58,72.67,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/8/2024,0:00:00,1,7.2,3.94,11.65,1.72,-2.98,6.77,-0.25,-6.07,8.98,3.86,-6.13,10.45,350.61,8.08,354.35,30.37,-80.8,88.39,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/8/2024,6:00:00,1,6.59,3.15,9.56,-0.73,-4.77,3.77,5.71,-1.63,8.15,0.87,-6.25,6.6,105.44,57.05,243.13,7.29,-73.79,68.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/8/2024,12:00:00,1,4.97,2.89,7.08,-0.34,-4.46,5.4,3.03,-1.67,6.81,-0.24,-4.56,4.4,106.88,20.95,206.44,-2.79,-77.48,42.14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/8/2024,18:00:00,1,4.29,2.57,5.29,-1.22,-4,3.94,3.06,-0.39,4.69,0.26,-3.98,3.84,103.5,3.73,185.89,3.78,-62.22,50.62,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/9/2024,0:00:00,1,3.72,2.36,4.5,0.72,-3.72,3.77,2.43,-2.79,3.72,0.25,-2.89,3.53,78.71,14.03,344.24,4.27,-54.09,75.33,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/9/2024,6:00:00,1,4.06,2.98,4.62,-0.76,-3.29,4.21,3.04,-0.18,4.15,-0.57,-4.13,2.72,96.91,5.63,357.31,-8.17,-80.94,39.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/9/2024,12:00:00,1,4.79,3.54,6.04,0.67,-3.63,4.07,3.88,-1.87,5.59,-1.1,-4.65,3.17,86.6,27.54,260.73,-12.91,-77.27,39.26,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/9/2024,18:00:00,1,4.23,2.55,5.12,0.3,-3.54,3.77,3.09,-0.85,5.02,0.75,-3.21,3.09,88.28,3.1,358.83,10.77,-39.88,47.47,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/10/2024,0:00:00,1,4.54,2.55,6.07,1.64,-4.32,3.8,3.29,-1.26,4.87,1.37,-1.4,3.92,77.03,28.93,323.5,17.75,-18.21,48.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/10/2024,6:00:00,1,4.09,3.16,5.21,0.78,-2.92,3.7,3.59,-0.47,5.01,-0.31,-2.26,2.9,79.72,34.71,190.63,-4.16,-38.49,60.32,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/10/2024,12:00:00,1,5.46,4.57,13.75,-0.27,-3.86,6.61,4.4,1.43,13.22,1.46,-7.49,5.33,90.02,31.9,136.06,15.22,-46.11,59.09,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/10/2024,18:00:00,1,9.1,2.85,12.08,0.23,-5.61,8.47,1.73,-6.11,10.6,-1.67,-9.58,10.29,72.92,1.72,356.11,-16,-82.16,63.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/11/2024,0:00:00,1,5.37,3.33,8.45,3.52,-2.58,5.36,0.92,-3.2,4.99,-1.67,-8.05,2.07,26.47,1.16,358.43,-22.76,-84.67,23.45,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/11/2024,6:00:00,1,6.45,5.41,6.8,3.35,1.34,4.09,5.29,4.6,6.06,-0.95,-1.87,-0.08,58.86,50.73,74.62,-8.56,-15.96,-0.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
6/11/2024,12:00:00,1,6.38,5.96,6.91,-1.22,-2.76,1.55,4.76,3.09,5.57,4.18,2.3,5.32,102.96,74.03,126.96,40.34,21.64,53.19,5.22,4.17,5.82,373.4,370.5,377.8,64905,54203,77503
6/11/2024,18:00:00,1,5.89,4.43,6.7,-0.47,-3.6,4.81,3.99,0.25,6.15,3.3,-2.2,4.91,93.69,36.87,174.82,35.32,-24.74,58.55,4.66,1.26,7.4,372.2,338.3,391.6,59371,20124,172779
6/12/2024,0:00:00,1,4.65,2.39,6.66,-0.41,-5.39,3.3,2.15,-1.14,5.42,2.71,-2.18,4.96,100.59,11.46,191.93,34.1,-32.78,57.08,5.59,2.94,7.25,361.6,335.9,376.9,65556,22034,108818
6/12/2024,6:00:00,1,3.45,2.83,4.26,-0.39,-2.86,3.12,2.22,-0.32,3.93,-1.2,-3.27,2.28,102.58,8.99,187.01,-19.39,-69.11,34.11,3.44,1.8,5.7,367.6,343.8,382.4,66479,20338,120850
6/12/2024,12:00:00,1,3.69,2.89,4.17,-2.55,-3.54,-0.25,-0.97,-2,2.69,-1.98,-3.74,0.03,188.32,95.09,216.66,-34.96,-66.72,0.54,3.84,2.04,5.98,366.5,344.8,381,57037,20509,86709
6/12/2024,18:00:00,1,3.26,1.81,4.79,-1.68,-3.84,2.75,-1.71,-3.3,2.52,1.22,-2.19,2.89,233.69,2.48,351.09,20.44,-65.94,71.65,3.29,1.46,5.9,345.2,334.1,367.6,20995,13236,93904
6/13/2024,0:00:00,1,3.59,2.72,4.55,-0.5,-3.09,2.84,2.01,-0.39,3.14,2.2,-0.94,4.14,99.69,26.25,204.95,35.04,-16.49,81.43,1.67,0.43,3.46,341.7,331.8,454.9,13441,5000,152192
6/13/2024,6:00:00,1,2.6,1.7,3.46,-1.69,-2.74,1.13,0.6,-2.11,2.36,1.04,-2.06,2.3,172.73,83.56,294.35,20.5,-68.4,61.82,2.2,0.69,2.89,349.3,333.4,414,16536,8742,172637
6/13/2024,12:00:00,1,2.47,1.15,4.22,-0.23,-1.9,2.75,0.56,-2.37,2.93,-0.79,-2.38,3.04,125.96,25,336.98,-28.79,-85,48.38,2.77,1.22,5.5,328.9,314.3,354.1,11228,5921,15982
6/13/2024,18:00:00,1,3.55,2.86,3.87,2.75,1.45,3.27,-2,-2.82,-0.96,0.45,-1.08,1.89,322.92,299.41,338.63,7.69,-20.29,35.36,2.4,1.18,3.66,337.3,328.9,341.9,8015,6236,12708
6/14/2024,0:00:00,1,3.58,3.22,4.94,2.63,-2.43,3.13,-1.76,-2.35,3.27,-0.48,-4.51,0.4,347.73,3.72,357.35,-8.29,-84.41,6.81,4.37,1.96,7.16,325.4,306.3,333.7,10946,6774,17092
6/14/2024,6:00:00,1,4.93,2.98,5.6,-1.83,-3.5,3.55,1.38,-4.87,4.1,-3.09,-4.79,0.55,155.3,118.26,331.47,-42,-84.09,6.09,1.94,0.41,5.8,336.5,320.1,460.4,12164,5000,223981
6/14/2024,12:00:00,1,5.43,4.23,5.78,4,-0.68,5.21,-3.18,-4.67,1.36,-1,-4.71,1.58,325.04,8.74,358.68,-10.52,-86.37,16.83,1.22,0.53,3.05,416.5,380.7,470.4,64290,9988,180679
6/14/2024,18:00:00,1,6.08,5.91,6.39,2.78,0.79,4.04,-4.81,-5.66,-2.96,-1.92,-4.93,0.39,300.35,277.99,316,-18.42,-50.8,3.59,0.51,0.24,1.13,449.7,360.1,457,25393,6011,53315
6/15/2024,0:00:00,1,5.79,4.04,6.63,2.11,-2.71,4.27,-3.88,-5.76,3.61,-0.96,-5.73,4.21,292.14,39.09,320.17,-10.13,-85.17,44.22,2.12,0.23,4.24,388.7,346.2,464.9,56000,6390,321752
6/15/2024,6:00:00,1,5.88,4.97,15.04,-2.58,-5.65,4.88,-0.68,-8.72,4.53,-4.39,-14.28,4.46,208.5,118.51,315.81,-48.01,-81.25,47.75,4.86,1.77,16.55,381.2,337,446,110642,19225,198087
6/15/2024,12:00:00,1,12.85,9.68,15.62,8.37,-6.3,11.5,-7.98,-11.24,-2.79,2.21,-12.56,11.17,311.26,211.12,340.16,10.83,-70.48,49.97,11.14,6.52,15.93,422.2,399.3,453.8,149313,106443,198072
6/15/2024,18:00:00,1,12.61,10.34,13.77,8.13,-0.62,11.52,-6.89,-10.1,3.17,1.72,-10.62,10.56,322.26,96.12,345.81,8.79,-73.62,60.11,7.07,4.75,9.16,427.7,399.7,454.2,141805,100754,179694
6/16/2024,0:00:00,1,8.87,8.15,10.21,6.56,3.3,8.32,-3.95,-7.31,-1.74,2.7,-6.48,8.7,327.16,311.25,347.34,18.18,-49.39,64.88,4.44,1.04,5.94,398.2,378.5,414.8,121681,18872,299958
6/16/2024,6:00:00,1,8.59,8,9.94,6.52,-1.02,8.65,-3.99,-5.55,1.16,-2.49,-8.63,3.25,326.49,4.6,356.61,-14.64,-89.08,22.21,0.93,0.21,4.02,389.9,381.8,429.7,23284,9053,171820
6/16/2024,12:00:00,1,7.44,4.06,9.8,0.57,-6.55,7.51,-2.45,-5.53,4.58,3.01,-9.17,7.42,286.21,12.44,340.14,21.38,-85.69,68.24,8.86,1.5,15.44,427.4,387.5,462.1,108874,29858,175894
6/16/2024,18:00:00,1,6.92,6.21,8.69,0.29,-7.74,3.57,-3.82,-5.8,-0.24,4.94,2.77,5.73,254.62,181.68,320.31,44.86,23.76,59.04,8.05,6.32,9.11,468.4,452.5,474.7,119041,79794,150314
6/17/2024,0:00:00,1,5.95,2.92,9.53,-4.98,-8.83,1.79,-0.32,-4.36,3.6,2.24,-2.03,5.77,185.17,139.85,294.64,21.26,-21.87,67.61,9.56,3.82,11.3,459.2,438.9,496.4,125927,92680,234538
6/17/2024,6:00:00,1,7.73,5.91,9.7,-6.78,-9.65,-3.74,-2.17,-6.73,1.35,0.12,-3.47,3.43,198.47,171.29,238.52,0.75,-27.85,25.7,8.49,7.59,10.11,444.6,417.5,470.4,94336,49965,139830
6/17/2024,12:00:00,1,9.27,6.85,11.28,-7.35,-9.05,-0.76,5.01,0.9,7.6,-2.81,-7.47,-0.43,146.33,101.88,173.94,-17.58,-74.32,-2.8,7.99,6.08,11.06,440.9,411.9,476.9,125723,63299,237907
6/17/2024,18:00:00,1,7.68,3.95,11.53,-2.24,-10.16,4.83,4.4,-7.41,7.99,-1.63,-6.93,7.41,138.08,8.3,344.01,-14.22,-73.34,49.21,9.19,7.56,15.31,457.7,445.3,523.5,168074,103367,283096
6/18/2024,0:00:00,1,6.59,5.08,11.47,-3.93,-9.97,-0.42,3.28,-6.82,7,2.24,-5.01,7.42,142.89,96.33,244.98,20.6,-51.37,56.76,12.01,0.25,14.7,564.8,516.3,593.2,568019,5000,683230
6/18/2024,6:00:00,1,6.45,5.23,7.31,-5.03,-7.12,0.05,2.86,0.86,5.39,-0.41,-5.65,3.52,145.67,87.82,170.38,-3.62,-76.6,34.21,1.25,0.16,13.71,561.5,514.9,605.1,57977,5000,627678
6/18/2024,12:00:00,1,4.42,2.62,5.5,-2.63,-5.05,2.83,1.82,-1.6,4.25,-1.06,-4.05,4.24,149.12,26.82,303,-14.43,-70.15,78.21,1.06,0.18,3.34,561.7,525.9,602.1,56540,5000,174571
6/18/2024,18:00:00,1,4.19,1.68,4.69,-3.44,-4.34,0.73,0.49,-1.87,4.29,1.51,-1.52,3.11,163.64,78.12,255.71,22.16,-27.56,53.12,3.88,0.8,13.31,539.1,511.4,562.9,174985,26433,587279
6/19/2024,0:00:00,1,3.97,3.13,4.39,-3.5,-4.28,2.4,0.37,-2.39,3.36,-1.24,-3.54,1.29,168.24,31.88,216.09,-18.06,-69.8,19.24,11.82,4.5,14.35,522.7,505.1,558.3,442225,155208,646976
6/19/2024,6:00:00,1,4.18,2.88,5.6,-2.69,-4.72,2.06,1.77,-1.58,5.02,-0.27,-4.41,3.99,142.71,43.76,214.16,-3.68,-72.65,58.59,12.3,6.68,14.32,522.7,505.7,544,429503,140412,585166
6/19/2024,12:00:00,1,4.17,3.02,4.68,-0.42,-2.63,2.76,2.9,-2.49,4.44,-2.17,-4.2,2.97,103.01,34.79,275.42,-33.67,-80.99,45.98,12.74,3.97,13.42,528.3,510.2,543.3,508386,172675,560194
6/19/2024,18:00:00,1,3.8,2.1,5.23,-1.27,-3.48,1.96,1.71,-3.11,3.98,1.71,-3.76,4.85,129.75,21.68,289.52,27.48,-58.19,85.61,7.88,4.71,13.49,509.3,487.4,530.7,196002,115963,552472
